t,E_kin,E_mag,mz,Tnorm,Tz,mode_max,mode_amp,Jsq,Jmax
30.762,0.003635684808181899,0.00025628523498780106,-5.656324554094368e-5,3.389922169468684e-5,-2.1129925146712267e-5,4,0.12677088870229933,0.006549081442220016,0.04050509607168752
31.008,0.0035822379442101994,0.0002521775696118141,-5.6416649065374144e-5,3.4013538291974235e-5,-2.1142064752944504e-5,4,0.1307448719868765,0.006414648446651542,0.03983363886658709
31.254,0.0034232355238430134,0.0002481510557161847,-5.626651505735746e-5,3.411458874395991e-5,-2.1150714977891805e-5,4,0.136642882690584,0.006279709035266199,0.03932422742877608
31.501,0.003365715502408716,0.000244256428527658,-5.611186997303379e-5,3.420224843940003e-5,-2.1169825562690435e-5,4,0.1425355107390658,0.006141580636974366,0.03895287972488848
31.766,0.003520229484893648,0.00024030576444760302,-5.5940929551777114e-5,3.428796789374094e-5,-2.1218437114851838e-5,4,0.148583161104853,0.005990427815541332,0.03867794502491271
32.012,0.0038197335568133837,0.00023681985625970285,-5.577407027889395e-5,3.4371648746197117e-5,-2.1299981500079864e-5,4,0.1524911157664295,0.005846331494973059,0.03840899544180139
32.258,0.0041479378257895435,0.00023350759828378152,-5.559994977858638e-5,3.446761306738565e-5,-2.1415753401224447e-5,4,0.15589570274706457,0.005701897937765706,0.0378962181145499
32.504,0.004330310922951169,0.00023029389213928935,-5.541821636902437e-5,3.4579454008478106e-5,-2.155491247925167e-5,4,0.15960343567396254,0.0055606118623583,0.037233912246907114
32.766,0.004199324261425578,0.00022687537151866915,-5.521556139895283e-5,3.471454658407057e-5,-2.17090284543426e-5,4,0.16500113162688443,0.005418488652658541,0.03637536227330607
33.011,0.0038477434905040157,0.0002235902750893422,-5.501694013299838e-5,3.485038031038484e-5,-2.1837874086027707e-5,4,0.17097757802418712,0.005294987134932238,0.035595591430114724
33.255,0.003518439995317792,0.00022015638872261152,-5.480964957151936e-5,3.499010251542543e-5,-2.1936464522892097e-5,4,0.1763642862952293,0.00517829850271699,0.03495318078992499
33.514,0.0033390073012989656,0.00021632188103696718,-5.457873839473338e-5,3.5139783994267e-5,-2.2001431717088207e-5,4,0.18111223429797976,0.005058856806680322,0.03442170081483366
33.757,0.003241528281718917,0.00021262612530870994,-5.4352163127007315e-5,3.527874718770943e-5,-2.202813685948549e-5,4,0.18633754916249068,0.004950985138306703,0.03401074593312622
34.0,0.0030416828517363047,0.00020893919931918556,-5.4114423862609254e-5,3.541396691964337e-5,-2.203225983570148e-5,4,0.19626828255778142,0.004846950942712657,0.033526997118697256
34.26,0.0026227547711458726,0.00020514383215975777,-5.3847525086494455e-5,3.554943072197273e-5,-2.202693035679949e-5,4,0.21106079352020027,0.004739358546439613,0.03305748808849911
34.505,0.002119260790661513,0.00020182285676566416,-5.358536997724224e-5,3.566195673143694e-5,-2.2026190354996294e-5,4,0.22825833022449452,0.00464064339713058,0.032582097611760605
34.752,0.0017007322282446597,0.00019881218789010745,-5.3311417468035e-5,3.5754629376722326e-5,-2.2038988159679647e-5,4,0.24505333725657882,0.004543932572009678,0.0320948734063639
35.016,0.0015266796261853735,0.00019599664502443088,-5.300603285653539e-5,3.5828166637991705e-5,-2.207156818706616e-5,4,0.26297311495393555,0.004444458183906815,0.031600760523107105
35.263,0.0016302378645092195,0.0001937398739428965,-5.2710266567178706e-5,3.5874373332670065e-5,-2.211710605338655e-5,4,0.27970936634081905,0.004357248772336147,0.031188770421358793
35.509,0.0018586768952474346,0.00019179871122867906,-5.240703469354532e-5,3.590284432441387e-5,-2.2170017277270383e-5,4,0.29451162562236877,0.0042776980117032555,0.03084098648047608
35.754,0.002055935932877805,0.0001900859893144197,-5.209617508470773e-5,3.591750826563491e-5,-2.2220872786161703e-5,4,0.3071783721102467,0.004206714350632727,0.03054037451324881
36.0,0.002135089782496107,0.00018849324276633492,-5.177654785132931e-5,3.5921647050701516e-5,-2.2260320585416612e-5,4,0.3186326262350801,0.004144073836037656,0.030326132510558223
