t,E_kin,E_mag,mz,Tnorm,Tz,mode_max,mode_amp,Jsq,Jmax
22.51,0.045392043524234635,0.008773427132083816,0.00020095471496985707,0.0005863080525047322,-3.152268975170094e-5,4,0.011786465767888162,0.2974714254573606,0.2986193011662309
22.76,0.04622788642135774,0.008587410913555315,0.0002008782767647464,0.0005891040834431665,-2.992143293716945e-5,4,0.01073964345458891,0.2893005088789699,0.29506913836025944
23.011,0.047214732655901905,0.00841134925935903,0.0002007194192799315,0.0005917787663223036,-2.8252219199404918e-5,4,0.009667162813513866,0.2817292000751282,0.2918635185229667
23.264,0.0476410221268641,0.008245170436840707,0.00020047990058068133,0.0005943101027879257,-2.654116782989745e-5,4,0.00906426894959561,0.2747840104320163,0.2890290506595822
23.518,0.047357113585797715,0.008089030239078697,0.00020015300361274593,0.0005966478478531991,-2.481249932171507e-5,4,0.008987606037130395,0.2684936098580779,0.2866191389733724
23.753,0.046738002345693246,0.007953096072918218,0.00019978538013504512,0.0005985806353551771,-2.3215897393471308e-5,4,0.009189525317283294,0.26324147427275335,0.28467058578298726
24.008,0.046031985237549596,0.007812430059408103,0.0001993526232140857,0.0006003646342452514,-2.1491657595062203e-5,4,0.009375309263302732,0.25802023732325124,0.28289439930724597
24.264,0.04543009119007848,0.00767542261701604,0.00019887114316985042,0.0006017815213803157,-1.9773254948292653e-5,4,0.009504303594240744,0.2530939356878088,0.28132207019087896
24.501,0.04487823094404957,0.007549985425933327,0.0001983595418594033,0.0006027733948893693,-1.819079420148386e-5,4,0.010042369908110318,0.24865124494415544,0.2797743460894515
24.759,0.044079016746569354,0.007414523520135066,0.00019773634757161624,0.0006036081273435397,-1.6477963221496418e-5,4,0.010796634339583576,0.2438300339059929,0.2780848063390516
25.017,0.04292171939909443,0.007280162953400631,0.0001970657827717008,0.0006043872487125462,-1.4762185338754046e-5,4,0.010739359028720672,0.238912174896666,0.27625451050867805
25.255,0.04157712248560753,0.007157520597305622,0.00019641026241946902,0.000605282255539084,-1.3165598418400172e-5,4,0.00900885370278433,0.23423332234614117,0.2740808765592616
25.514,0.04004157779483323,0.007025150045081539,0.00019568085485067505,0.000606690708660347,-1.140348988709653e-5,8,0.006650986173365573,0.22896588967357384,0.27135376822107304
25.752,0.038801790486205,0.006901333641108387,0.00019499315226422447,0.0006085701215824405,-9.726083731419455e-6,8,0.006738773267901228,0.22386377034709232,0.2684283467479652
26.01,0.03786348028508297,0.006763072342177335,0.0001941973341540601,0.0006113378030628304,-7.83269234049581e-6,8,0.006857952848414478,0.21801318405376144,0.2646234607034137
26.268,0.03735681796274903,0.006619360789607043,0.000193333196542043,0.0006148441445766409,-5.844019895484977e-6,8,0.00685404499072718,0.2118339267845399,0.2600880048946344
26.506,0.037040585586320646,0.006482454320175626,0.00019250388578906412,0.0006185962104966937,-3.921907360439309e-6,8,0.00678896761764105,0.20593136168807566,0.2552719609935115
26.763,0.0364807382051299,0.006331886784404596,0.00019159780183954154,0.0006229669967499746,-1.7609859811299218e-6,4,0.007987672671103924,0.19950344897428302,0.24988296445005515
27.002,0.035587036233986,0.006193931518117929,0.00019075207458220226,0.0006270208623073037,2.7986957873402026e-7,4,0.010078506079534233,0.1937329721223516,0.2449661863912031
27.26,0.03440115648826422,0.00604916329644789,0.000189845917730578,0.0006311508931567418,2.5033299385015606e-6,4,0.011871979809015928,0.1878356909052957,0.23986304651526186
27.519,0.0334619514620474,0.00591197632106461,0.0001889596480636964,0.0006347779620290276,4.7028080152899886e-6,4,0.01298863385435049,0.18240693456684828,0.23523115290438604
27.758,0.03312434419324354,0.005793143011606761,0.00018815352997721146,0.0006375740841145637,6.6882566894461194e-6,4,0.013421639393820859,0.17783031482172248,0.23134893603201287
