t,E_kin,E_mag,mz,Tnorm,Tz,mode_max,mode_amp,Jsq,Jmax
16.002,0.03030932744608366,0.0010488593593526436,-2.6977825883416962e-5,5.301402262838754e-5,-2.7919381869797917e-5,4,0.1127078201847293,0.04486849687320534,0.1983245539620661
16.26,0.03088628914967936,0.0010417895780112688,-2.659812631885085e-5,5.335199938245105e-5,-2.7757131355218256e-5,4,0.11241292297882052,0.04445125738475421,0.19860583309860694
16.505,0.03038925696755008,0.0010349185290020476,-2.6263881587084884e-5,5.3663105832690035e-5,-2.761153404369342e-5,4,0.11448269088132008,0.044148124873111226,0.1990963663187373
16.752,0.027987647752609493,0.0010259114291289,-2.5938926485295717e-5,5.396061314619329e-5,-2.7476578901594754e-5,4,0.1138344460798616,0.04381392162446967,0.19867234720860466
17.011,0.02416577850085419,0.0010129065016187828,-2.5591635984105135e-5,5.4246442877801525e-5,-2.73481680020565e-5,4,0.10689680956337125,0.04329809627967415,0.1969409848569703
17.258,0.021077916185871383,0.0009973592846156997,-2.5257361992663972e-5,5.4467883568742835e-5,-2.7237968809227144e-5,4,0.10085484469883084,0.042603901738628415,0.19482896498818558
17.505,0.019963048868365828,0.0009797011029673121,-2.492466442464259e-5,5.46179708355506e-5,-2.7136487022435326e-5,4,0.10036309565883964,0.04172764767121988,0.19237723571603182
17.751,0.020838718357730032,0.0009610762274977635,-2.4597039641604407e-5,5.469060008657063e-5,-2.7044134327913695e-5,4,0.10129048690150194,0.040722375515687706,0.1898165668455162
18.006,0.02257444832201726,0.0009413214433774304,-2.4259119548629513e-5,5.4706654472901805e-5,-2.6961782540525565e-5,4,0.10231593005150358,0.03959446246063538,0.1864887673918007
18.258,0.023815795204994047,0.0009218919327898882,-2.3925472134309566e-5,5.470512355479264e-5,-2.6901132216920116e-5,4,0.10391197527957495,0.03845976375183879,0.1835755199705409
18.509,0.02412115597872715,0.0009030303314279475,-2.358998397561615e-5,5.472878725764205e-5,-2.6864362959551133e-5,4,0.10569564414282255,0.03735904022718863,0.18045520364007914
18.759,0.023804386234972004,0.0008848836738678642,-2.3245252103527397e-5,5.4807467933590997e-5,-2.6849686998339686e-5,4,0.10662491003726496,0.036305264149415525,0.17784933222306826
19.009,0.02324325378366411,0.0008675153833617699,-2.2882233373520706e-5,5.495058539983367e-5,-2.6853825188763558e-5,4,0.10650017093690359,0.03529527630152023,0.1756115438157074
19.261,0.022553647101091295,0.0008508830860869889,-2.249461689696685e-5,5.515665464275248e-5,-2.687423292502996e-5,4,0.10675248296363418,0.03432009410380056,0.17350892107146065
19.501,0.02184679721379032,0.000835649810587206,-2.210219170326245e-5,5.5406081231455405e-5,-2.690670938502801e-5,4,0.10820650573016526,0.033415660153460085,0.17104407849433767
19.756,0.02127613340377277,0.0008201192477375444,-2.1666568726336362e-5,5.572063290335097e-5,-2.6951701025359127e-5,4,0.10978377169708073,0.03248429762136501,0.16883674845811844
20.012,0.021155851344916283,0.0008051513123282434,-2.1214247534026727e-5,5.6081219712467594e-5,-2.7002911724255923e-5,4,0.10949986912611977,0.0315869883320673,0.1661656102535883
20.256,0.021388653677943202,0.0007916592471381868,-2.0778610707280316e-5,5.6452577085100397e-5,-2.7053066485418035e-5,4,0.10733313713864519,0.030791553188528394,0.16277659833746233
20.501,0.021504213314050207,0.0007791878440496833,-2.0346790609953967e-5,5.6827915706660356e-5,-2.7102699333686974e-5,4,0.10398538595123039,0.03008321014410919,0.15867288659070017
20.759,0.02105117086242151,0.0007674527400640684,-1.9899791365915215e-5,5.7187378870224554e-5,-2.7155247137718188e-5,4,0.10469314766265461,0.029456187421533414,0.15439029531860915
21.006,0.020112304396052726,0.0007576570967254009,-1.94794034748693e-5,5.7448610010523935e-5,-2.7207364631537907e-5,4,0.10870459179923472,0.028968047899732598,0.15070890963291986
21.253,0.019141053812438778,0.0007488960950369033,-1.905662066416247e-5,5.759046620377208e-5,-2.726225340445338e-5,4,0.11039685504709233,0.028545060490741323,0.14828525081565203
21.501,0.01860824367002896,0.00074075930004557,-1.8623880618406458e-5,5.7597142690675266e-5,-2.7320616608443496e-5,4,0.10730213048202232,0.028139239871589304,0.14750929695515194
21.761,0.018519722725951687,0.0007324804205181429,-1.814923178941716e-5,5.748467519146559e-5,-2.7386637218322343e-5,4,0.1002122521235399,0.0277053707727661,0.14721389014989625
22.008,0.018412864440277767,0.000724520576936817,-1.76772118687144e-5,5.731366709666856e-5,-2.7454557022116842e-5,4,0.09356608519474557,0.027295271562276034,0.14748345599650495
22.256,0.018057210261060212,0.0007159280805598476,-1.7186311417861043e-5,5.7128295434872996e-5,-2.7524456054410307e-5,4,0.0900496528062386,0.026868349889382408,0.14724399957225254
22.505,0.017760956313719895,0.0007060865000255113,-1.6687300962920965e-5,5.6964121946925064e-5,-2.7588187917198953e-5,4,0.09139448085259987,0.0263698399410583,0.1461246514329318
22.757,0.017857150498045052,0.0006945676069999825,-1.618291558179555e-5,5.684145363083848e-5,-2.7634416808416097e-5,4,0.09600493136171427,0.02576035849004771,0.1441918811565018
23.009,0.018184420684189437,0.000681452911634575,-1.5679665780403407e-5,5.677329237315056e-5,-2.7652486687251984e-5,4,0.09852333673518715,0.02505223238533733,0.14211878041720905
23.261,0.018289284522266167,0.0006673733661077633,-1.5177645388041302e-5,5.675870609036925e-5,-2.7638059027924715e-5,4,0.09847743442359402,0.024299375466638018,0.13933628037506698
23.512,0.017948863452035953,0.0006531117880141904,-1.4676745872200245e-5,5.679323295493762e-5,-2.759730781147876e-5,4,0.10060286252600015,0.023558097584515807,0.1357031260780731
23.762,0.01724587668271491,0.0006393845374210365,-1.4172425336980764e-5,5.686437394693955e-5,-2.754682662643396e-5,4,0.10263025482766173,0.02286969915835279,0.13176078157556806
24.0,0.01640331877495225,0.0006273427835893887,-1.369418715249578e-5,5.694679106573228e-5,-2.751189231061209e-5,4,0.1036858889338681,0.022283363739368848,0.1280895860834351
24.252,0.01550920627422597,0.0006159848838546787,-1.3188544178795934e-5,5.702625643458444e-5,-2.7512727606787074e-5,4,0.10379231471994876,0.021737482500387276,0.12455174781753932
24.504,0.014856936651195272,0.0006062530401673308,-1.2685459639942526e-5,5.7074667422665145e-5,-2.7571522447974257e-5,4,0.10268689448998576,0.021263784883453544,0.12164283558691334
24.757,0.014702245205889523,0.0005982689088509453,-1.2188452653534744e-5,5.7078477813612615e-5,-2.7697297704132833e-5,4,0.10155318757107538,0.02085905352018665,0.11925726759745583
25.01,0.015070587046318456,0.0005919392422630131,-1.1692672258524234e-5,5.703000890305554e-5,-2.7884286162252917e-5,4,0.10073374540422173,0.020517928752900517,0.11762755394622763
25.25,0.01564082249665787,0.0005870951454525193,-1.1228954490384227e-5,5.6935383579615366e-5,-2.8098735716158352e-5,4,0.09904760432602448,0.020241170966070417,0.11637520496231529
25.505,0.016125791143208758,0.0005825460317902206,-1.0740303778959584e-5,5.678560048072847e-5,-2.833251964930583e-5,4,0.09579805233268485,0.019978849554520943,0.1152136290832257
25.761,0.01630873359445622,0.00057785055429345,-1.0253910405837304e-5,5.658298599089417e-5,-2.8537143920200184e-5,4,0.09228507773167165,0.01973044155570287,0.1140912938877919
26.004,0.016239957802765805,0.0005727286649634399,-9.778827971916994e-6,5.6343286264078054e-5,-2.867542460146485e-5,4,0.08962493416495576,0.0194972931759676,0.11317581552941117
26.261,0.016060993799728463,0.0005662871691457372,-9.269831164621296e-6,5.603943320980865e-5,-2.8746300818776788e-5,4,0.08820837651602292,0.019241988180338513,0.11241369855624182
26.505,0.015915505450808522,0.0005591649919281977,-8.784693644309542e-6,5.5708245092568185e-5,-2.874311910117005e-5,4,0.08835350212177641,0.01897797544382016,0.1117783517867314
26.763,0.015822898988368205,0.0005507962655324248,-8.27129470146255e-6,5.532709043572166e-5,-2.868336860353131e-5,4,0.08937281908328402,0.018665179079893852,0.11092915147170142
27.006,0.015676886700600877,0.000542412095838685,-7.790945343074985e-6,5.495069337832003e-5,-2.8600829546856795e-5,4,0.08995547219742445,0.018337031825256946,0.10995177701144743
27.263,0.015272196508149902,0.000533459223321749,-7.281196011403303e-6,5.45552843499287e-5,-2.85198450313789e-5,4,0.09087505963122272,0.017964119194996346,0.10858796476409105
27.507,0.014695435398496923,0.0005251663042458062,-6.804954870789925e-6,5.418887327658379e-5,-2.847654277350494e-5,4,0.09200456508814377,0.01759482865142362,0.1070997564957908
27.751,0.014196579093245534,0.0005172511895741278,-6.322051113153028e-6,5.382787654426128e-5,-2.8483810876141377e-5,4,0.09285244122361853,0.017220730442204027,0.10539722519231906
28.008,0.01396814981989027,0.0005094186748978066,-5.817973904250189e-6,5.3446645176258036e-5,-2.8552913636418575e-5,4,0.09303669800956794,0.016831205915983534,0.1032847227778788
28.252,0.013937418643736078,0.0005025237572374428,-5.332978480355994e-6,5.30715453935197e-5,-2.8671496638538532e-5,4,0.09248479892844066,0.016476097233007508,0.10117083213348453
28.511,0.01382773423135027,0.0004957693315011188,-4.820462921928951e-6,5.265112824895953e-5,-2.883864905358149e-5,4,0.09136466207026259,0.016123240477588605,0.09877788202249195
28.757,0.013504411505039898,0.0004897896501140363,-4.331712246181518e-6,5.222184578848578e-5,-2.901953351200221e-5,4,0.09018400220213026,0.015813359466498502,0.09667709120572988
29.004,0.012995995820833856,0.00048410761854947055,-3.838382210465059e-6,5.1754050939878224e-5,-2.920547459842305e-5,4,0.08896712745744342,0.015527576218774045,0.09494480263450523
29.252,0.01244243960196718,0.0004785868396339775,-3.3457257619854785e-6,5.124870402254129e-5,-2.9381906050478973e-5,4,0.08766379479413089,0.015262628659237248,0.0935750282377554
29.501,0.012033432457006244,0.0004730753929122134,-2.8512011797040843e-6,5.0707848330353814e-5,-2.9537803654269575e-5,4,0.0866412340249841,0.015012330594600559,0.09258495444793927
29.752,0.011932032461999347,0.00046742728620721697,-2.351457784586082e-6,5.0129797267843935e-5,-2.966714304368911e-5,4,0.08621873631064957,0.014768475088217216,0.0917717022287056
30.003,0.012149855275124962,0.0004615312126749546,-1.8499975905812162e-6,4.952335477966519e-5,-2.977074486004286e-5,4,0.08632910165229793,0.014522795158949319,0.09098198761910578
30.254,0.01249298484715275,0.0004553442968218988,-1.344552604865695e-6,4.8903495260922675e-5,-2.9856662636739076e-5,4,0.08645520298143598,0.014269024266819624,0.09014900224693846
30.506,0.012701845645882117,0.0004489173593118978,-8.334797097858887e-7,4.828616638531619e-5,-2.9939003229285003e-5,4,0.08607763948215703,0.014004427934636167,0.08916881320463844
30.757,0.012643368912463414,0.00044239891143552985,-3.1493980166976505e-7,4.768237384027979e-5,-3.0034925570257326e-5,4,0.08545913957350931,0.01373059217759674,0.08793936491755833
31.008,0.012365718584799006,0.000436007256881969,2.1373776312871178e-7,4.7096184010721676e-5,-3.016017128195186e-5,4,0.0842245622119469,0.013453227016502655,0.08663405873539898
31.26,0.012022640283892844,0.0004299707542446458,7.513048605573241e-7,4.653329908070159e-5,-3.0324983125783385e-5,4,0.08309477365204751,0.013179843116271942,0.0853071561842111
31.512,0.011763199125283837,0.000424453062918525,1.2985827344531397e-6,4.599150648316174e-5,-3.0531370986844383e-5,4,0.08451129451893354,0.01291642353111055,0.08395692757720216
31.75,0.0116611249930679,0.00041975529846373784,1.822638218227328e-6,4.548878131569019e-5,-3.075747697446165e-5,4,0.08586993329095369,0.012679081228526009,0.08271008269663586
32.004,0.011690693984993365,0.00041522125589201235,2.38586860825112e-6,4.495136887141503e-5,-3.101386639446962e-5,4,0.08537097547175557,0.012437848019565056,0.08164286664674923
32.258,0.011769548750204493,0.0004108985487303673,2.952033039604901e-6,4.439714710846277e-5,-3.126516594630684e-5,4,0.08294409371502778,0.012203560376813421,0.08064539671074546
32.513,0.011758062964116571,0.00040644865138497114,3.51774833061308e-6,4.3822452310942425e-5,-3.1488247081046325e-5,4,0.08010536906187776,0.011973875136137974,0.07978760298670567
32.755,0.011595201508202767,0.00040181270975861807,4.05054546980877e-6,4.3263269036859064e-5,-3.1657281570860925e-5,4,0.07836424370889858,0.011756742158537083,0.07911386274419266
33.011,0.011317355216025045,0.00039621425764505653,4.610567077021488e-6,4.2660521720957155e-5,-3.1783713000480445e-5,4,0.07818531760310812,0.011517749106747886,0.07842450502775401
33.253,0.01105390864225874,0.00039026021244141745,5.137392701114467e-6,4.208901034668861e-5,-3.1854942304049504e-5,4,0.08016214230550589,0.011277958210513896,0.0774738471653348
33.51,0.01081515346618249,0.00038346348334199106,5.693357381848752e-6,4.149132177566297e-5,-3.1890945791153316e-5,4,0.08378655620037014,0.01101243553111767,0.07622889349682559
33.753,0.01059484856649074,0.0003769114361560088,6.216077202823205e-6,4.094508912961693e-5,-3.1905471859908514e-5,4,0.08556852786579379,0.010759385801039165,0.07497539432935527
34.011,0.010311353303876298,0.0003702181944291825,6.765599208650736e-6,4.039927814739269e-5,-3.192287235465083e-5,4,0.0878457270508956,0.010499183091757897,0.07351802033771111
34.256,0.009971829411550953,0.0003644205278641265,7.281575112666244e-6,3.992522778306383e-5,-3.196139876891919e-5,4,0.08901165649346533,0.010268315474234152,0.07218286370659935
34.501,0.009596356384242605,0.000359312161636773,7.794924199452252e-6,3.949870699560185e-5,-3.203652836833114e-5,4,0.08812818554966731,0.010056799314608603,0.0709930497081755
34.762,0.009254066499365826,0.0003547266298452725,8.334156966812437e-6,3.910049852996017e-5,-3.216379262466881e-5,4,0.08694894413815811,0.00985720429594521,0.06994956715801018
35.009,0.009070126961479134,0.0003511289763675346,8.83866736315733e-6,3.8770094009671334e-5,-3.232625427818676e-5,4,0.08608570857504116,0.009692526446117636,0.0692290138565497
35.258,0.00903462459578329,0.000348103739684457,9.337419375353016e-6,3.8473413599361366e-5,-3.2516909771376376e-5,4,0.08512188603753952,0.009549645962484784,0.06877444174915248
35.508,0.009074483388797915,0.00034544817770086557,9.828390837287259e-6,3.819569294777627e-5,-3.27157674436544e-5,4,0.08365825603023283,0.009425636307205745,0.06851244140408123
35.758,0.009089403715662553,0.00034293722907213553,1.03089222900092e-5,3.792191228953718e-5,-3.290077300700413e-5,4,0.08181049608961471,0.00931685495593364,0.0684138996718484
36.009,0.009021823231746044,0.00034036144870165636,1.0777527136093384e-5,3.764085955532006e-5,-3.305374190066344e-5,4,0.07968287059999409,0.00921885262847536,0.06836780795743565
