t,E_core,E_kin,E_field,absorbed_cum,gauss_res
12.137,0.00020378621804559906,0.000194089317317074,9.721419159072256e-6,1.4177803979572548e-7,0.001091
12.2,0.00020371640761982299,0.0001940601919990414,9.680812655606806e-6,1.424534810415699e-7,0.001091
12.262,0.00020364720138022174,0.00019403059601952416,9.64128402186275e-6,1.4313269578824033e-7,0.001091
12.325,0.0002035785857199408,0.0001940005337870426,9.602815354609745e-6,1.438158704342339e-7,0.001092
12.387,0.00020351054718334297,0.00019397000999440706,9.565388555400525e-6,1.4450318921397816e-7,0.001092
12.45,0.00020344307231316163,0.00019393902937645392,9.528985589234208e-6,1.451948427041937e-7,0.001092
12.512,0.00020337614687483043,0.00019390759561422298,9.493588639517568e-6,1.4589101863413945e-7,0.001093
12.575,0.00020330975583416589,0.00019387571083422854,9.4591806831401e-6,1.4659190290703711e-7,0.001093
12.637,0.00020324388576349264,0.00019384337818570272,9.425745326815403e-6,1.4729768408813213e-7,0.001093
12.7,0.00020317852268800232,0.00019381059990100674,9.393266476530091e-6,1.4800855066931166e-7,0.001093
12.762,0.0002031136541193361,0.00019377737947455354,9.361728363702433e-6,1.4872469627223812e-7,0.001094
12.825,0.00020304926718039073,0.0001937437194711881,9.331115725734196e-6,1.4944631403899255e-7,0.001094
12.887,0.00020298534919887263,0.00019370962208110296,9.30141386583858e-6,1.5017359909074897e-7,0.001094
12.95,0.00020292188800528758,0.00019367508917699395,9.272609063074623e-6,1.5090674954318662e-7,0.001094
13.012,0.00020285887427645802,0.00019364012444994083,9.244688357331073e-6,1.5164596643792026e-7,0.001095
13.075,0.0002027962967671278,0.00019360472977725276,9.217639099194326e-6,1.5239145477280055e-7,0.001095
13.137,0.00020273414527197843,0.00019356890696270332,9.191449244084076e-6,1.531434221116524e-7,0.001095
13.2,0.00020267240880262355,0.0001935326572110997,9.166107153947113e-6,1.539020773902423e-7,0.001095
13.262,0.00020261107703039313,0.0001934959807484219,9.141602230269757e-6,1.5466763350058055e-7,0.001096
13.325,0.0002025501397255907,0.00019345887763282343,9.117924726197435e-6,1.554403022266161e-7,0.001096
13.387,0.00020248958779006925,0.00019342134799862754,9.095065453398359e-6,1.5622029796238433e-7,0.001096
13.45,0.00020242941330384184,0.00019338339304178815,9.0730157602012e-6,1.5700783289366042e-7,0.001096
13.512,0.00020236960957850875,0.00019334501432590506,9.051767584435876e-6,1.5780311984906313e-7,0.001097
13.575,0.00020231016971178706,0.00019330621251718904,9.031313734615963e-6,1.5860637148883791e-7,0.001097
13.637,0.0002022510874172341,0.00019326698822712222,9.011647644353757e-6,1.5941779860572722e-7,0.001097
13.7,0.00020219235643680473,0.00019322734142228682,8.992763410104014e-6,1.6023761393613002e-7,0.001097
13.762,0.00020213396787652796,0.00019318726887963293,8.974655789810812e-6,1.6106602767436e-7,0.001098
13.825,0.00020207591403638295,0.00019314676769191148,8.957320299506521e-6,1.6190325222413628e-7,0.001098
13.887,0.00020201818711819796,0.0001931058344621265,8.94075302284458e-6,1.627494985497048e-7,0.001098
13.95,0.00020196078186211886,0.00019306446735144097,8.92495086903338e-6,1.636049785456219e-7,0.001098
14.012,0.00020190369300266463,0.00019302266426733495,8.909911180969698e-6,1.644699043255413e-7,0.001098
14.075,0.0002018469153035824,0.00019298042243729046,8.895631868020387e-6,1.6534448727824852e-7,0.001099
14.137,0.00020179044330187755,0.0001929377387403452,8.882111126428591e-6,1.6622893970836025e-7,0.001099
14.2,0.00020173427161764934,0.00019289460945632803,8.869347719969174e-6,1.671234720637541e-7,0.001099
14.262,0.00020167839472432682,0.00019285103052642155,8.857340742548662e-6,1.6802829496387615e-7,0.001099
14.325,0.00020162280666027592,0.00019280699692831508,8.84608972487852e-6,1.689436173717505e-7,0.001099
14.387,0.00020156750076453475,0.00019276250274718616,8.835594513938216e-6,1.6986964736343088e-7,0.0011
14.45,0.0002015124715512101,0.00019271754290458234,8.825855211324532e-6,1.708065923574048e-7,0.0011
14.512,0.00020145771340370457,0.00019267211214991372,8.81687208247461e-6,1.7175465838979196e-7,0.0011
14.575,0.00020140322069135775,0.0001926262050937678,8.808645424676858e-6,1.7271405149259817e-7,0.0011
14.637,0.00020134898756343628,0.00019257981617149593,8.801175625671084e-6,1.7368497569560347e-7,0.0011
14.7,0.00020129500819458478,0.00019253293977174939,8.794463030625929e-6,1.7466763447234092e-7,0.001101
14.762,0.00020124127649313704,0.00019248557017077997,8.788507990568365e-6,1.7566222907842526e-7,0.001101
14.825,0.00020118778490884048,0.00019243770009803318,8.783310806671333e-6,1.7666895853125685e-7,0.001101
14.887,0.00020113452495273894,0.00019238932142737208,8.778871875015889e-6,1.7768801929466845e-7,0.001101
14.95,0.00020108148898797523,0.00019234042693661927,8.775191400912672e-6,1.7871960380180156e-7,0.001101
15.012,0.00020102867061492767,0.00019229101088697554,8.772269504398817e-6,1.7976390189660317e-7,0.001102
15.075,0.0002009760640026934,0.00019224106844827063,8.770105866438922e-6,1.8082109897667561e-7,0.001102
15.137,0.00020092366304473545,0.00019219059485033095,8.768699930670651e-6,1.8189137798754503e-7,0.001102
15.2,0.00020087146153901237,0.00019213958573656022,8.768050606276708e-6,1.8297491809301555e-7,0.001102
15.262,0.00020081945318684797,0.00019208803702204226,8.768156445251454e-6,1.8407189525505774e-7,0.001102
15.325,0.0002007676315282686,0.00019203594520065962,8.769015319130416e-6,1.8518248210086145e-7,0.001103
15.387,0.0002007159900227334,0.00019198330715830097,8.77062455525139e-6,1.863068466617937e-7,0.001103
15.45,0.0002006645218665251,0.00019193012029488065,8.77298083856337e-6,1.8744515329208147e-7,0.001103
15.512,0.00020061322030602726,0.00019187638250463558,8.776080275554593e-6,1.8859756079545033e-7,0.001103
15.575,0.00020056207837388987,0.00019182209222360516,8.779918400034448e-6,1.897642236396613e-7,0.001103
15.637,0.00020051108921688614,0.0001917672484971384,8.784490083015917e-6,1.909452909567028e-7,0.001103
15.7,0.0002004602457384191,0.00019171185095873423,8.789789556661879e-6,1.9214090693699232e-7,0.001104
15.762,0.0002004095408704365,0.00019165589995253507,8.795810211749474e-6,1.9335121067346734e-7,0.001104
15.825,0.00020035896705890502,0.00019159939629915685,8.802544639795742e-6,1.945763355448584e-7,0.001104
15.887,0.00020030851694679847,0.0001915423418303755,8.809984503149268e-6,1.958164100716128e-7,0.001104
15.95,0.00020025818310990105,0.0001914847393070478,8.818120575636534e-6,1.9707155690136334e-7,0.001104
16.012,0.00020020795812354983,0.00019142659238547568,8.826942678018214e-6,1.9834189374280837e-7,0.001105
16.075,0.00020015783447319648,0.00019136790556631729,8.836439746885232e-6,1.996275321428502e-7,0.001105
16.137,0.00020010780463281395,0.00019130868426198706,8.846599786596396e-6,2.0092857812439705e-7,0.001105
16.2,0.000200057860800721,0.000191248934459214,8.857409957966874e-6,2.0224513166389296e-7,0.001105
16.262,0.00020000799485780035,0.00019118866273971384,8.86885653189314e-6,2.0357728661752792e-7,0.001105
16.325,0.00019995819931821907,0.00019112787711596512,8.880924960736631e-6,2.0492513080318913e-7,0.001105
16.387,0.00019990846671411505,0.0001910665865965344,8.893599759564737e-6,2.0628874545446055e-7,0.001106
